month,wg_dp,wg_ep,wg_bm,wg_ntis,wg_tbl,wg_tms,wg_dfy,wg_svar,wg_infl
2020-04-30,-3.6750931236510267,-4.677399457487832,0.302504519,-0.007700292,0.0029,0.0058,0.0127,0.073153144,-0.002176451
2020-05-31,-3.6750931236510267,-4.677399457487832,0.272328771,-0.010538056,0.0014,0.0052,0.017000000000000005,0.014307539,-0.006686942
2020-06-30,-3.6750931236510267,-4.677399457487832,0.261198884,-0.014966918,0.0013,0.0054,0.014499999999999999,0.004072032,1.95016e-05
2020-07-31,-3.6750931236510267,-4.677399457487832,0.256850069,-0.016845024,0.0016,0.0057,0.012,0.007208551,0.005472047
2020-08-31,-3.6750931236510267,-4.677399457487832,0.250868765,-0.011998151,0.0013,0.0049,0.011699999999999999,0.001607946,0.005058244
2020-09-30,-3.6750931236510267,-4.677399457487832,0.233205358,-0.008503882,0.001,0.0055,0.0102,0.000743392,0.003153211
2020-10-31,-3.6750931236510267,-4.677399457487832,0.238647743,-0.005698077,0.0011,0.005699999999999999,0.010499999999999999,0.004907442,0.001392747
2020-11-30,-3.6750931236510267,-4.677399457487832,0.250175084,-0.001895108,0.001,0.006900000000000001,0.0109,0.003661105,0.000414938
2020-12-31,-3.6750931236510267,-4.677399457487832,0.223695824,-0.005261816,0.0009,0.0078,0.010000000000000002,0.002492403,-0.000610627
2021-01-31,-3.6750931236510267,-4.677399457487832,0.216622101,-9.78815e-05,0.0009,0.0084,0.009000000000000005,0.000678177,0.000941479
2021-02-28,-3.6750931236510267,-4.677399457487832,0.221129441,0.002697338,0.0008,0.01,0.007899999999999997,0.002077588,0.004253784
2021-03-31,-3.6750931236510267,-4.677399457487832,0.214339865,0.007013702,0.0004,0.0122,0.0072000000000000015,0.001501268,0.005474383
2021-04-30,-3.6750931236510267,-4.677399457487832,0.193837464,0.015718345,0.0003,0.015799999999999998,0.007000000000000003,0.002473191,0.007083273
2021-05-31,-3.6750931236510267,-4.677399457487832,0.188725854,0.02005424,0.0002,0.016200000000000003,0.006999999999999996,0.001059284,0.008218909
2021-06-30,-3.6750931236510267,-4.677399457487832,0.18514804,0.017464301,0.0002,0.016,0.006600000000000002,0.001496482,0.008017105
2021-07-31,-3.6750931236510267,-4.677399457487832,0.185292606,0.01725459,0.0004,0.0148,0.006499999999999999,0.000607377,0.009290663
2021-08-31,-3.6750931236510267,-4.677399457487832,0.18299625,0.016079031,0.0005,0.0127,0.006699999999999998,0.001123992,0.004810524
2021-09-30,-3.6750931236510267,-4.677399457487832,0.180795476,0.014845663,0.0005,0.0123,0.0069,0.000602092,0.002065911
2021-10-31,-3.6750931236510267,-4.677399457487832,0.188898331,0.015597885,0.0004,0.013300000000000001,0.007000000000000003,0.001393442,0.002715971
2021-11-30,-3.6750931236510267,-4.677399457487832,0.178479579,0.013368226,0.0005,0.015300000000000001,0.006700000000000001,0.001151121,0.008308119
2021-12-31,-3.6750931236510267,-4.677399457487832,0.185393571,0.015639777,0.0005,0.015099999999999999,0.006600000000000002,0.001326666,0.004913428
2022-01-31,-3.6750931236510267,-4.677399457487832,0.17593173,0.012970015,0.0006,0.0141,0.006500000000000002,0.002518415,0.003072517
2022-02-28,-3.6750931236510267,-4.677399457487832,0.181973286,0.011640255,0.0015,0.0161,0.006499999999999999,0.00278006,0.008414574
2022-03-31,-3.6750931236510267,-4.677399457487832,0.188627016,0.008486821,0.0033,0.016,0.007199999999999998,0.003676328,0.009133979
2022-04-30,-3.6750931236510267,-4.677399457487832,0.206920745,-0.001122241,0.0044,0.0169,0.008600000000000003,0.00474681,0.01335138
2022-05-31,-3.6750931236510267,-4.677399457487832,0.217594818,-0.005663067,0.0076,0.0199,0.009000000000000001,0.004926537,0.005582531
2022-06-30,-3.6750931236510267,-4.677399457487832,0.217509667,-0.003371889,0.0098,0.019200000000000002,0.009899999999999999,0.007760031,0.011023524
2022-07-31,-3.6750931236510267,-4.677399457487832,0.233162299,-0.00481542,0.0149,0.016499999999999997,0.010299999999999997,0.007203426,0.013736076
2022-08-31,-3.6750931236510267,-4.677399457487832,0.218469831,-0.006119815,0.0223,0.006700000000000001,0.011500000000000003,0.003187742,-0.000118119
2022-09-30,-3.6750931236510267,-4.677399457487832,0.227723646,-0.009731028,0.0263,0.002700000000000001,0.010799999999999997,0.003348922,-0.000354399
2022-10-31,-3.6750931236510267,-4.677399457487832,0.249801309,-0.011291115,0.0313,0.0039000000000000007,0.010999999999999996,0.004933692,0.002150785
2022-11-30,-3.6750931236510267,-4.677399457487832,0.219218555,-0.015251709,0.0372,0.002600000000000005,0.011600000000000006,0.006503956,0.004056494
2022-12-31,-3.6750931236510267,-4.677399457487832,0.207450642,-0.017010668,0.0415,-0.002600000000000005,0.011699999999999995,0.006342743,-0.001010026
2023-01-31,-3.6750931236510267,-4.677399457487832,0.216478592,-0.021249309,0.0425,-0.0063,0.0116,0.002701395,-0.003070092
2023-02-28,-3.6750931236510267,-4.677399457487832,0.210516387,-0.020773373,0.0454,-0.010100000000000005,0.011000000000000003,0.002286457,0.007995364
2023-03-31,-3.6750931236510267,-4.677399457487832,0.219730408,-0.022011431,0.0465,-0.009000000000000001,0.010299999999999997,0.001740374,0.005582111
2023-04-30,-3.6750931236510267,-4.677399457487832,0.220223507,-0.022331097,0.0469,-0.010299999999999997,0.011099999999999999,0.002889458,0.00331073
2023-05-31,-3.6750931236510267,-4.677399457487832,0.214901625,-0.02138874,0.0492,-0.014600000000000002,0.010600000000000005,0.00102891,0.005059039
2023-06-30,-3.6750931236510267,-4.677399457487832,0.222671991,-0.020660379,0.0514,-0.0157,0.011000000000000003,0.001369387,0.002518435
2023-07-31,-3.6750931236510267,-4.677399457487832,0.212968937,-0.015673307,0.0516,-0.014100000000000001,0.011000000000000003,0.001113859,0.003228914
2023-08-31,-3.6750931236510267,-4.677399457487832,0.206069934,-0.016677387,0.0525,-0.013499999999999998,0.010799999999999997,0.000537247,0.001907515
2023-09-30,-3.6750931236510267,-4.677399457487832,0.211041098,-0.016513948,0.053,-0.011299999999999998,0.010699999999999994,0.001336538,0.004367155
2023-10-31,-3.6750931236510267,-4.677399457487832,0.218689846,-0.017989479,0.0532,-0.009399999999999999,0.010300000000000004,0.001022968,0.002485132
2023-11-30,-3.6750931236510267,-4.677399457487832,0.221697844,-0.014710632,0.0534,-0.005400000000000002,0.0102,0.001678092,-0.00038338
2023-12-31,-3.6750931236510267,-4.677399457487832,0.203826665,-0.020618291,0.0527,-0.0076999999999999985,0.010099999999999998,0.001341342,-0.00201514
2024-01-31,-3.6750931236510267,-4.677399457487832,0.19442397,-0.017441345,0.0524,-0.012200000000000003,0.009000000000000001,0.000797014,-0.00099332
2024-02-29,-3.6750931236510267,-4.677399457487832,0.192075816,-0.01518814,0.0522,-0.011600000000000006,0.008100000000000003,0.000979505,0.005447504
2024-03-31,-3.6750931236510267,-4.677399457487832,0.187908419,-0.013677685,0.0524,-0.010300000000000004,0.007400000000000004,0.001254883,0.006189672
2024-04-30,-3.6750931236510267,-4.677399457487832,0.195641159,-0.011172207,0.0524,-0.010300000000000004,0.007400000000000004,0.00078185,0.00646417
2024-05-31,-3.6750931236510267,-4.677399457487832,0.205943952,-0.011515042,0.0524,-0.006999999999999999,0.007199999999999998,0.001557687,0.003893293
2024-06-30,-3.6750931236510267,-4.677399457487832,0.201310437,-0.012130355,0.0525,-0.0076999999999999985,0.006999999999999999,0.000828686,0.001661628
2024-07-31,-3.6750931236510267,-4.677399457487832,0.199084534,-0.014269685,0.0524,-0.009300000000000003,0.006900000000000003,0.000355889,0.000337506
2024-08-31,-3.6750931236510267,-4.677399457487832,0.190681391,-0.011832143,0.052,-0.009499999999999995,0.007199999999999998,0.001747878,0.001161773
2024-09-30,-3.6750931236510267,-4.677399457487832,0.187376874,-0.011028221,0.0505,-0.011800000000000005,0.007300000000000001,0.003184233,0.000813887
2024-10-31,-3.6750931236510267,-4.677399457487832,0.183981394,-0.010282576,0.0472,-0.010000000000000002,0.007399999999999997,0.001465738,0.001604214
2024-11-30,-3.6750931236510267,-4.677399457487832,0.186477845,-0.009457644,0.0451,-0.0040999999999999995,0.0068000000000000005,0.001062302,0.001151281
2024-12-31,-3.6750931236510267,-4.677399457487832,0.173410093,-0.004120576,0.0442,-0.0006000000000000033,0.006399999999999996,0.001263985,-0.000541715
2025-01-31,-3.6750931236510267,-4.677399457487832,0.183055654,-0.004612267,0.0427,0.0011999999999999997,0.006000000000000005,0.001643485,0.000355
2025-02-28,-3.6750931236510267,-4.677399457487832,0.174834874,-0.006192115,0.0421,0.004200000000000002,0.006199999999999997,0.001524659,0.006546157
2025-03-31,-3.6750931236510267,-4.677399457487832,0.177641386,-0.007631766,0.0422,0.0022999999999999965,0.006000000000000005,0.001260783,0.004441702
2025-04-30,-3.6750931236510267,-4.677399457487832,0.195833222,-0.012111915,0.042,0.0007999999999999952,0.006399999999999996,0.003531992,0.002247071
2025-05-31,-3.6750931236510267,-4.677399457487832,0.202249064,-0.012935266,0.0421,0.0006999999999999992,0.007300000000000001,0.019337891,0.003114456
2025-06-30,-3.6750931236510267,-4.677399457487832,0.194590168,-0.013919579,0.0425,0.0017000000000000001,0.0075,0.002376382,0.002088561
2025-07-31,-3.6750931236510267,-4.677399457487832,0.186537769,-0.011158311,0.0423,0.0015000000000000013,0.006899999999999996,0.00086171,0.003409391
2025-08-31,-3.6750931236510267,-4.677399457487832,0.186384712,-0.009865319,0.0425,0.0013999999999999985,0.006499999999999999,0.00037119,0.001509792
2025-09-30,-3.6750931236510267,-4.677399457487832,0.180598566,-0.009118039,0.0412,0.0013999999999999985,0.006499999999999999,0.001143744,0.002872638
2025-10-31,-3.6750931236510267,-4.677399457487832,0.17727832,-0.008640748,0.0392,0.0020000000000000018,0.006199999999999997,0.000459401,0.002543398
2025-11-30,-3.6750931236510267,-4.677399457487832,0.172936158,-0.008995503,0.0382,0.0023999999999999994,0.006100000000000001,0.001645772,-0.001043719
2025-12-31,-3.6750931236510267,-4.677399457487832,0.172379655,-0.008713435,0.0378,0.0030999999999999986,0.005999999999999998,0.001699643,-0.00104481
